'G01'	[2025;3;17;6;42;2]	'22740732.879 6'	'119503359.28806'	'22740734.141 4'	'93119517.11404'	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
'G22'	[2025;3;17;6;47;29]	'20927680.964 6'	'109975702.61106'	'20927679.692 4'	'85695349.05404'	[]	[]	'G22'	[2025;3;17;6;47;28]	[20927826.3780000,6]	109976467.039060	[20927825.1410000,4]	85695944.7190400	[]	[]
'G30'	[2025;3;17;6;47;29]	'24150689.024 5'	'126912554.11805'	'24150720.107 4'	'98893103.39404'	'24150720.186 6'	'98893072.30906'	'G30'	[2025;3;17;6;47;28]	[24150110.2360000,5]	126909512.642050	[24150141.2690000,4]	98890733.4580400	[24150140.9810000,6]	98890702.3840600
'G01'	[2025;3;17;6;47;30]	'22940155.314 6'	'120551326.62706'	'22940158.062 3'	'93936113.73403'	'22940157.293 6'	'93936094.73006'	'G01'	[2025;3;17;6;47;29]	[22939542.7960000,6]	120548108.595060	[22939545.6870000,3]	93933606.1870300	[22939544.9350000,7]	93933587.1770700
'G02'	[2025;3;17;6;47;30]	'25211519.722 5'	'132487413.24405'	'25211523.262 2'	'103236950.79502'	[]	[]	'G02'	[2025;3;17;6;47;29]	[25210929.0130000,5]	132484305.469050	[25210931.8540000,2]	103234529.165020	[]	[]
'G03'	[2025;3;17;6;47;30]	'21157643.355 6'	'111184203.18406'	'21157647.545 6'	'86637041.25306'	'21157647.043 7'	'86637016.25007'	'G03'	[2025;3;17;6;47;29]	[21157451.4380000,6]	111183194.104060	[21157455.5110000,6]	86636254.9640600	[21157455.2320000,7]	86636229.9560700
'G06'	[2025;3;17;6;47;30]	'22678379.897 5'	'119175744.45505'	'22678388.049 5'	'92864229.36505'	'22678388.222 7'	'92864217.35907'	'G06'	[2025;3;17;6;47;29]	[22678733.1290000,5]	119177600.607050	[22678741.2530000,5]	92865675.7060500	[22678741.5900000,7]	92865663.7060700
'G14'	[2025;3;17;6;47;30]	'20013561.688 6'	'105171995.45706'	'20013562.020 5'	'81952196.13005'	'20013561.145 7'	'81952180.12607'	'G14'	[2025;3;17;6;47;29]	[20013416.3220000,6]	105171232.126060	[20013416.7550000,5]	81951601.3300500	[20013416.1560000,7]	81951585.3250700
'G17'	[2025;3;17;6;47;30]	'21247091.595 6'	'111654257.34106'	'21247090.949 6'	'87003294.57706'	'21247090.519 6'	'87003272.57906'	'G17'	[2025;3;17;6;47;29]	[21247171.2570000,6]	111654675.115060	[21247170.4680000,6]	87003620.1200600	[21247170.2110000,7]	87003598.1220700
'G19'	[2025;3;17;6;47;30]	'22158657.308 6'	'116444557.09306'	'22158658.022 4'	'90736015.08004'	[]	[]	'G19'	[2025;3;17;6;47;29]	[22158990.8210000,6]	116446308.872060	[22158991.3860000,4]	90737380.0980400	[]	[]
'G22'	[2025;3;17;6;47;30]	'20927535.557 6'	'109974938.72306'	'20927534.329 4'	'85694753.81804'	[]	[]	'G22'	[2025;3;17;6;47;29]	[20927680.9640000,6]	109975702.611060	[20927679.6920000,4]	85695349.0540400	[]	[]
'G30'	[2025;3;17;6;47;30]	'24151267.484 5'	'126915595.61505'	'24151298.950 4'	'98895473.32804'	'24151298.782 6'	'98895442.26206'	'G30'	[2025;3;17;6;47;29]	[24150689.0240000,5]	126912554.118050	[24150720.1070000,4]	98893103.3940400	[24150720.1860000,6]	98893072.3090600
'G01'	[2025;3;17;6;47;31]	'22940767.699 6'	'120554544.77006'	'22940770.433 3'	'93938621.37603'	'22940769.520 7'	'93938602.36907'	'G01'	[2025;3;17;6;47;30]	[22940155.3140000,6]	120551326.627060	[22940158.0620000,3]	93936113.7340300	[22940157.2930000,6]	93936094.7300600
'G02'	[2025;3;17;6;47;31]	'25212110.778 5'	'132490520.93405'	'25212114.643 2'	'103239372.37702'	[]	[]	'G02'	[2025;3;17;6;47;30]	[25211519.7220000,5]	132487413.244050	[25211523.2620000,2]	103236950.795020	[]	[]
'G03'	[2025;3;17;6;47;31]	'21157835.492 6'	'111185213.05106'	'21157839.695 6'	'86637828.16606'	'21157839.130 7'	'86637803.15607'	'G03'	[2025;3;17;6;47;30]	[21157643.3550000,6]	111184203.184060	[21157647.5450000,6]	86637041.2530600	[21157647.0430000,7]	86637016.2500700
'G06'	[2025;3;17;6;47;31]	'22678026.618 5'	'119173888.69005'	'22678034.889 5'	'92862783.32605'	'22678035.010 7'	'92862771.32007'	'G06'	[2025;3;17;6;47;30]	[22678379.8970000,5]	119175744.455050	[22678388.0490000,5]	92864229.3650500	[22678388.2220000,7]	92864217.3590700
'G14'	[2025;3;17;6;47;31]	'20013706.867 6'	'105172759.50506'	'20013707.366 5'	'81952791.49305'	'20013706.404 7'	'81952775.48907'	'G14'	[2025;3;17;6;47;30]	[20013561.6880000,6]	105171995.457060	[20013562.0200000,5]	81952196.1300500	[20013561.1450000,7]	81952180.1260700
'G17'	[2025;3;17;6;47;31]	'21247011.989 6'	'111653839.73006'	'21247011.443 6'	'87002969.17006'	'21247010.906 7'	'87002947.17207'	'G17'	[2025;3;17;6;47;30]	[21247091.5950000,6]	111654257.341060	[21247090.9490000,6]	87003294.5770600	[21247090.5190000,6]	87003272.5790600
'G19'	[2025;3;17;6;47;31]	'22158323.677 6'	'116442805.41606'	'22158324.671 4'	'90734650.14704'	[]	[]	'G19'	[2025;3;17;6;47;30]	[22158657.3080000,6]	116444557.093060	[22158658.0220000,4]	90736015.0800400	[]	[]
'G22'	[2025;3;17;6;47;31]	'20927390.274 6'	'109974175.38806'	'20927389.014 4'	'85694159.01404'	[]	[]	'G22'	[2025;3;17;6;47;30]	[20927535.5570000,6]	109974938.723060	[20927534.3290000,4]	85694753.8180400	[]	[]
'G30'	[2025;3;17;6;47;31]	'24151846.155 5'	'126918637.15705'	'24151877.761 4'	'98897843.31404'	'24151877.517 6'	'98897812.19706'	'G30'	[2025;3;17;6;47;30]	[24151267.4840000,5]	126915595.615050	[24151298.9500000,4]	98895473.3280400	[24151298.7820000,6]	98895442.2620600
'G01'	[2025;3;17;6;47;32]	'22941379.972 6'	'120557763.16206'	'22941382.781 3'	'93941129.20503'	'22941382.033 7'	'93941110.22907'	'G01'	[2025;3;17;6;47;31]	[22940767.6990000,6]	120554544.770060	[22940770.4330000,3]	93938621.3760300	[22940769.5200000,7]	93938602.3690700
'G02'	[2025;3;17;6;47;32]	'25212702.263 5'	'132493628.69005'	'25212706.024 2'	'103241794.01002'	[]	[]	'G02'	[2025;3;17;6;47;31]	[25212110.7780000,5]	132490520.934050	[25212114.6430000,2]	103239372.377020	[]	[]
'G03'	[2025;3;17;6;47;32]	'21158028.197 6'	'111186223.75406'	'21158031.993 6'	'86638615.72906'	'21158031.454 7'	'86638590.75307'	'G03'	[2025;3;17;6;47;31]	[21157835.4920000,6]	111185213.051060	[21157839.6950000,6]	86637828.1660600	[21157839.1300000,7]	86637803.1560700
'G06'	[2025;3;17;6;47;32]	'22677673.435 5'	'119172033.44205'	'22677681.819 5'	'92861337.67805'	'22677681.789 7'	'92861325.71207'	'G06'	[2025;3;17;6;47;31]	[22678026.6180000,5]	119173888.690050	[22678034.8890000,5]	92862783.3260500	[22678035.0100000,7]	92862771.3200700
'G14'	[2025;3;17;6;47;32]	'20013852.405 6'	'105173524.35706'	'20013852.855 5'	'81953387.47705'	'20013851.826 7'	'81953371.50007'	'G14'	[2025;3;17;6;47;31]	[20013706.8670000,6]	105172759.505060	[20013707.3660000,5]	81952791.4930500	[20013706.4040000,7]	81952775.4890700
'G17'	[2025;3;17;6;47;32]	'21246932.701 6'	'111653422.39706'	'21246932.005 6'	'87002643.96906'	'21246931.291 7'	'87002621.99207'	'G17'	[2025;3;17;6;47;31]	[21247011.9890000,6]	111653839.730060	[21247011.4430000,6]	87002969.1700600	[21247010.9060000,7]	87002947.1720700
'G19'	[2025;3;17;6;47;32]	'22157990.627 6'	'116441053.97906'	'22157991.415 4'	'90733285.39304'	[]	[]	'G19'	[2025;3;17;6;47;31]	[22158323.6770000,6]	116442805.416060	[22158324.6710000,4]	90734650.1470400	[]	[]
'G22'	[2025;3;17;6;47;32]	'20927245.241 6'	'109973412.71706'	'20927243.834 4'	'85693564.72104'	[]	[]	'G22'	[2025;3;17;6;47;31]	[20927390.2740000,6]	109974175.388060	[20927389.0140000,4]	85694159.0140400	[]	[]
'G30'	[2025;3;17;6;47;32]	'24152426.112 5'	'126921678.77005'	'24152456.590 4'	'98900213.36004'	'24152456.294 6'	'98900182.30406'	'G30'	[2025;3;17;6;47;31]	[24151846.1550000,5]	126918637.157050	[24151877.7610000,4]	98897843.3140400	[24151877.5170000,6]	98897812.1970600
'G01'	[2025;3;17;6;47;33]	'22941992.170 6'	'120560981.67906'	'22941995.166 3'	'93943637.14003'	'22941994.561 7'	'93943618.14307'	'G01'	[2025;3;17;6;47;32]	[22941379.9720000,6]	120557763.162060	[22941382.7810000,3]	93941129.2050300	[22941382.0330000,7]	93941110.2290700
'G02'	[2025;3;17;6;47;33]	'25213293.773 5'	'132496736.37605'	'25213297.396 2'	'103244215.57502'	[]	[]	'G02'	[2025;3;17;6;47;32]	[25212702.2630000,5]	132493628.690050	[25212706.0240000,2]	103241794.010020	[]	[]
'G03'	[2025;3;17;6;47;33]	'21158220.932 6'	'111187235.21006'	'21158224.429 6'	'86639403.87506'	'21158223.842 7'	'86639378.89007'	'G03'	[2025;3;17;6;47;32]	[21158028.1970000,6]	111186223.754060	[21158031.9930000,6]	86638615.7290600	[21158031.4540000,7]	86638590.7530700
'G06'	[2025;3;17;6;47;33]	'22677320.700 5'	'119170178.57205'	'22677328.811 5'	'92859892.33605'	'22677328.901 7'	'92859880.34707'	'G06'	[2025;3;17;6;47;32]	[22677673.4350000,5]	119172033.442050	[22677681.8190000,5]	92861337.6780500	[22677681.7890000,7]	92861325.7120700
'G14'	[2025;3;17;6;47;33]	'20013998.180 6'	'105174289.88006'	'20013998.469 5'	'81953983.98905'	'20013997.480 7'	'81953967.99707'	'G14'	[2025;3;17;6;47;32]	[20013852.4050000,6]	105173524.357060	[20013852.8550000,5]	81953387.4770500	[20013851.8260000,7]	81953371.5000700
'G17'	[2025;3;17;6;47;33]	'21246853.223 6'	'111653005.19406'	'21246852.594 6'	'87002318.88006'	'21246851.778 7'	'87002296.89407'	'G17'	[2025;3;17;6;47;32]	[21246932.7010000,6]	111653422.397060	[21246932.0050000,6]	87002643.9690600	[21246931.2910000,7]	87002621.9920700
'G19'	[2025;3;17;6;47;33]	'22157657.190 6'	'116439302.62106'	'22157658.145 4'	'90731920.69904'	[]	[]	'G19'	[2025;3;17;6;47;32]	[22157990.6270000,6]	116441053.979060	[22157991.4150000,4]	90733285.3930400	[]	[]
'G22'	[2025;3;17;6;47;33]	'20927100.019 6'	'109972650.57706'	'20927098.775 4'	'85692970.85104'	[]	[]	'G22'	[2025;3;17;6;47;32]	[20927245.2410000,6]	109973412.717060	[20927243.8340000,4]	85693564.7210400	[]	[]
'G30'	[2025;3;17;6;47;33]	'24153004.392 5'	'126924720.42405'	'24153035.442 4'	'98902583.42104'	'24153035.018 6'	'98902552.34306'	'G30'	[2025;3;17;6;47;32]	[24152426.1120000,5]	126921678.770050	[24152456.5900000,4]	98900213.3600400	[24152456.2940000,6]	98900182.3040600
'G01'	[2025;3;17;6;47;34]	'22942604.679 6'	'120564200.26106'	'22942607.635 3'	'93946145.11803'	'22942606.975 7'	'93946126.12407'	'G01'	[2025;3;17;6;47;33]	[22941992.1700000,6]	120560981.679060	[22941995.1660000,3]	93943637.1400300	[22941994.5610000,7]	93943618.1430700
'G02'	[2025;3;17;6;47;34]	'25213885.704 5'	'132499843.93805'	'25213888.705 2'	'103246637.04602'	[]	[]	'G02'	[2025;3;17;6;47;33]	[25213293.7730000,5]	132496736.376050	[25213297.3960000,2]	103244215.575020	[]	[]
'G03'	[2025;3;17;6;47;34]	'21158413.886 6'	'111188247.36406'	'21158417.013 6'	'86640192.57006'	'21158416.373 7'	'86640167.58107'	'G03'	[2025;3;17;6;47;33]	[21158220.9320000,6]	111187235.210060	[21158224.4290000,6]	86639403.8750600	[21158223.8420000,7]	86639378.8900700
'G06'	[2025;3;17;6;47;34]	'22676967.846 5'	'119168324.04005'	'22676975.870 5'	'92858447.25305'	'22676976.132 7'	'92858435.28307'	'G06'	[2025;3;17;6;47;33]	[22677320.7000000,5]	119170178.572050	[22677328.8110000,5]	92859892.3360500	[22677328.9010000,7]	92859880.3470700
'G14'	[2025;3;17;6;47;34]	'20014143.746 6'	'105175056.06506'	'20014144.243 5'	'81954581.01605'	'20014143.322 8'	'81954565.02208'	'G14'	[2025;3;17;6;47;33]	[20013998.1800000,6]	105174289.880060	[20013998.4690000,5]	81953983.9890500	[20013997.4800000,7]	81953967.9970700
'G17'	[2025;3;17;6;47;34]	'21246773.983 6'	'111652588.12006'	'21246773.209 6'	'87001993.88606'	'21246772.393 7'	'87001971.90007'	'G17'	[2025;3;17;6;47;33]	[21246853.2230000,6]	111653005.194060	[21246852.5940000,6]	87002318.8800600	[21246851.7780000,7]	87002296.8940700
'G19'	[2025;3;17;6;47;34]	'22157324.228 6'	'116437551.32306'	'22157324.857 4'	'90730556.05904'	[]	[]	'G19'	[2025;3;17;6;47;33]	[22157657.1900000,6]	116439302.621060	[22157658.1450000,4]	90731920.6990400	[]	[]
'G22'	[2025;3;17;6;47;34]	'20926954.866 6'	'109971888.96106'	'20926953.809 4'	'85692377.37904'	[]	[]	'G22'	[2025;3;17;6;47;33]	[20927100.0190000,6]	109972650.577060	[20927098.7750000,4]	85692970.8510400	[]	[]
'G30'	[2025;3;17;6;47;34]	'24153582.418 5'	'126927762.06905'	'24153614.240 4'	'98904953.48404'	'24153614.110 6'	'98904922.42606'	'G30'	[2025;3;17;6;47;33]	[24153004.3920000,5]	126924720.424050	[24153035.4420000,4]	98902583.4210400	[24153035.0180000,6]	98902552.3430600
'G01'	[2025;3;17;6;47;35]	'22943216.996 6'	'120567419.06606'	'22943220.189 3'	'93948653.26903'	'22943219.645 7'	'93948634.27407'	'G01'	[2025;3;17;6;47;34]	[22942604.6790000,6]	120564200.261060	[22942607.6350000,3]	93946145.1180300	[22942606.9750000,7]	93946126.1240700
'G02'	[2025;3;17;6;47;35]	'25214476.756 5'	'132502951.54805'	'25214480.078 2'	'103249058.55202'	[]	[]	'G02'	[2025;3;17;6;47;34]	[25213885.7040000,5]	132499843.938050	[25213888.7050000,2]	103246637.046020	[]	[]
'G03'	[2025;3;17;6;47;35]	'21158606.617 6'	'111189260.35906'	'21158609.776 6'	'86640981.91506'	'21158609.330 7'	'86640956.92007'	'G03'	[2025;3;17;6;47;34]	[21158413.8860000,6]	111188247.364060	[21158417.0130000,6]	86640192.5700600	[21158416.3730000,7]	86640167.5810700
'G06'	[2025;3;17;6;47;35]	'22676615.051 5'	'119166470.01305'	'22676623.050 5'	'92857002.56705'	'22676623.442 7'	'92856990.58407'	'G06'	[2025;3;17;6;47;34]	[22676967.8460000,5]	119168324.040050	[22676975.8700000,5]	92858447.2530500	[22676976.1320000,7]	92858435.2830700
'G14'	[2025;3;17;6;47;35]	'20014289.422 6'	'105175823.02306'	'20014290.157 5'	'81955178.64205'	'20014289.480 8'	'81955162.65508'	'G14'	[2025;3;17;6;47;34]	[20014143.7460000,6]	105175056.065060	[20014144.2430000,5]	81954581.0160500	[20014143.3220000,8]	81954565.0220800
'G17'	[2025;3;17;6;47;35]	'21246694.382 6'	'111652171.28406'	'21246693.878 6'	'87001669.07906'	'21246693.287 7'	'87001647.09307'	'G17'	[2025;3;17;6;47;34]	[21246773.9830000,6]	111652588.120060	[21246773.2090000,6]	87001993.8860600	[21246772.3930000,7]	87001971.9000700
'G19'	[2025;3;17;6;47;35]	'22156991.015 6'	'116435800.23306'	'22156991.614 4'	'90729191.57204'	[]	[]	'G19'	[2025;3;17;6;47;34]	[22157324.2280000,6]	116437551.323060	[22157324.8570000,4]	90730556.0590400	[]	[]
'G22'	[2025;3;17;6;47;35]	'20926809.989 6'	'109971127.96606'	'20926808.987 4'	'85691784.39504'	[]	[]	'G22'	[2025;3;17;6;47;34]	[20926954.8660000,6]	109971888.961060	[20926953.8090000,4]	85692377.3790400	[]	[]
'G30'	[2025;3;17;6;47;35]	'24154161.721 5'	'126930803.80805'	'24154193.123 4'	'98907323.61804'	'24154193.407 6'	'98907292.52306'	'G30'	[2025;3;17;6;47;34]	[24153582.4180000,5]	126927762.069050	[24153614.2400000,4]	98904953.4840400	[24153614.1100000,6]	98904922.4260600
'G01'	[2025;3;17;6;47;36]	'22943829.106 6'	'120570637.91406'	'22943832.734 3'	'93951161.44803'	'22943832.398 7'	'93951142.44207'	'G01'	[2025;3;17;6;47;35]	[22943216.9960000,6]	120567419.066060	[22943220.1890000,3]	93948653.2690300	[22943219.6450000,7]	93948634.2740700
'G02'	[2025;3;17;6;47;36]	'25215068.481 5'	'132506059.00405'	'25215071.436 2'	'103251479.94002'	[]	[]	'G02'	[2025;3;17;6;47;35]	[25214476.7560000,5]	132502951.548050	[25214480.0780000,2]	103249058.552020	[]	[]
'G03'	[2025;3;17;6;47;36]	'21158798.993 6'	'111190274.02606'	'21158802.686 6'	'86641771.77806'	'21158802.429 7'	'86641746.79107'	'G03'	[2025;3;17;6;47;35]	[21158606.6170000,6]	111189260.359060	[21158609.7760000,6]	86640981.9150600	[21158609.3300000,7]	86640956.9200700
'G06'	[2025;3;17;6;47;36]	'22676261.655 6'	'119164616.28006'	'22676270.315 5'	'92855558.09805'	'22676270.664 7'	'92855546.11707'	'G06'	[2025;3;17;6;47;35]	[22676615.0510000,5]	119166470.013050	[22676623.0500000,5]	92857002.5670500	[22676623.4420000,7]	92856990.5840700
'G14'	[2025;3;17;6;47;36]	'20014435.416 7'	'105176590.61507'	'20014436.209 5'	'81955776.76005'	'20014435.626 8'	'81955760.75508'	'G14'	[2025;3;17;6;47;35]	[20014289.4220000,6]	105175823.023060	[20014290.1570000,5]	81955178.6420500	[20014289.4800000,8]	81955162.6550800
'G17'	[2025;3;17;6;47;36]	'21246615.002 7'	'111651754.52407'	'21246614.591 6'	'87001344.32706'	'21246613.992 7'	'87001322.33607'	'G17'	[2025;3;17;6;47;35]	[21246694.3820000,6]	111652171.284060	[21246693.8780000,6]	87001669.0790600	[21246693.2870000,7]	87001647.0930700
'G19'	[2025;3;17;6;47;36]	'22156657.789 6'	'116434049.12506'	'22156658.388 4'	'90727827.07004'	[]	[]	'G19'	[2025;3;17;6;47;35]	[22156991.0150000,6]	116435800.233060	[22156991.6140000,4]	90729191.5720400	[]	[]
'G22'	[2025;3;17;6;47;36]	'20926664.797 7'	'109970367.44707'	'20926664.290 5'	'85691191.78205'	[]	[]	'G22'	[2025;3;17;6;47;35]	[20926809.9890000,6]	109971127.966060	[20926808.9870000,4]	85691784.3950400	[]	[]
'G30'	[2025;3;17;6;47;36]	'24154740.997 5'	'126933845.47605'	'24154772.050 4'	'98909693.69104'	'24154772.482 6'	'98909662.61706'	'G30'	[2025;3;17;6;47;35]	[24154161.7210000,5]	126930803.808050	[24154193.1230000,4]	98907323.6180400	[24154193.4070000,6]	98907292.5230600
'G01'	[2025;3;17;6;47;37]	'22944442.093 6'	'120573857.00206'	'22944445.382 3'	'93953669.81603'	'22944445.148 7'	'93953650.81507'	'G01'	[2025;3;17;6;47;36]	[22943829.1060000,6]	120570637.914060	[22943832.7340000,3]	93951161.4480300	[22943832.3980000,7]	93951142.4420700
'G02'	[2025;3;17;6;47;37]	'25215659.450 5'	'132509166.46805'	'25215662.768 2'	'103253901.33402'	[]	[]	'G02'	[2025;3;17;6;47;36]	[25215068.4810000,5]	132506059.004050	[25215071.4360000,2]	103251479.940020	[]	[]
'G03'	[2025;3;17;6;47;37]	'21158992.144 6'	'111191288.57006'	'21158995.784 6'	'86642562.32806'	'21158995.672 7'	'86642537.32407'	'G03'	[2025;3;17;6;47;36]	[21158798.9930000,6]	111190274.026060	[21158802.6860000,6]	86641771.7780600	[21158802.4290000,7]	86641746.7910700
'G06'	[2025;3;17;6;47;37]	'22675908.951 6'	'119162763.03406'	'22675917.692 5'	'92854114.02305'	'22675918.008 7'	'92854102.04507'	'G06'	[2025;3;17;6;47;36]	[22676261.6550000,6]	119164616.280060	[22676270.3150000,5]	92855558.0980500	[22676270.6640000,7]	92855546.1170700
'G14'	[2025;3;17;6;47;37]	'20014581.592 7'	'105177358.98507'	'20014582.462 5'	'81956375.48605'	'20014582.067 8'	'81956359.48408'	'G14'	[2025;3;17;6;47;36]	[20014435.4160000,7]	105176590.615070	[20014436.2090000,5]	81955776.7600500	[20014435.6260000,8]	81955760.7550800
'G17'	[2025;3;17;6;47;37]	'21246535.869 6'	'111651338.02706'	'21246535.354 6'	'87001019.78406'	'21246534.925 7'	'87000997.79407'	'G17'	[2025;3;17;6;47;36]	[21246615.0020000,7]	111651754.524070	[21246614.5910000,6]	87001344.3270600	[21246613.9920000,7]	87001322.3360700
'G19'	[2025;3;17;6;47;37]	'22156324.759 6'	'116432298.21506'	'22156325.261 4'	'90726462.72404'	[]	[]	'G19'	[2025;3;17;6;47;36]	[22156657.7890000,6]	116434049.125060	[22156658.3880000,4]	90727827.0700400	[]	[]
'G22'	[2025;3;17;6;47;37]	'20926520.605 6'	'109969607.58206'	'20926519.704 5'	'85690599.67505'	[]	[]	'G22'	[2025;3;17;6;47;36]	[20926664.7970000,7]	109970367.447070	[20926664.2900000,5]	85691191.7820500	[]	[]
'G30'	[2025;3;17;6;47;37]	'24155320.233 5'	'126936887.30305'	'24155350.862 4'	'98912063.87904'	'24155351.376 6'	'98912032.80306'	'G30'	[2025;3;17;6;47;36]	[24154740.9970000,5]	126933845.476050	[24154772.0500000,4]	98909693.6910400	[24154772.4820000,6]	98909662.6170600
'G01'	[2025;3;17;6;47;38]	'22945055.104 6'	'120577076.19106'	'22945058.030 3'	'93956178.27203'	'22945057.753 7'	'93956159.30507'	'G01'	[2025;3;17;6;47;37]	[22944442.0930000,6]	120573857.002060	[22944445.3820000,3]	93953669.8160300	[22944445.1480000,7]	93953650.8150700
'G02'	[2025;3;17;6;47;38]	'25216250.272 5'	'132512273.89605'	'25216254.091 2'	'103256322.71402'	[]	[]	'G02'	[2025;3;17;6;47;37]	[25215659.4500000,5]	132509166.468050	[25215662.7680000,2]	103253901.334020	[]	[]
'G03'	[2025;3;17;6;47;38]	'21159185.727 6'	'111192303.83506'	'21159188.998 6'	'86643353.44506'	'21159188.935 7'	'86643328.47807'	'G03'	[2025;3;17;6;47;37]	[21158992.1440000,6]	111191288.570060	[21158995.7840000,6]	86642562.3280600	[21158995.6720000,7]	86642537.3240700
'G06'	[2025;3;17;6;47;38]	'22675556.760 5'	'119160910.20205'	'22675565.131 5'	'92852670.26705'	'22675565.314 7'	'92852658.33107'	'G06'	[2025;3;17;6;47;37]	[22675908.9510000,6]	119162763.034060	[22675917.6920000,5]	92854114.0230500	[22675918.0080000,7]	92854102.0450700
'G14'	[2025;3;17;6;47;38]	'20014728.210 6'	'105178128.06706'	'20014728.814 5'	'81956974.77205'	'20014728.467 7'	'81956958.80207'	'G14'	[2025;3;17;6;47;37]	[20014581.5920000,7]	105177358.985070	[20014582.4620000,5]	81956375.4860500	[20014582.0670000,8]	81956359.4840800
'G17'	[2025;3;17;6;47;38]	'21246457.030 6'	'111650921.68706'	'21246456.144 6'	'87000695.36206'	'21246455.811 7'	'87000673.40707'	'G17'	[2025;3;17;6;47;37]	[21246535.8690000,6]	111651338.027060	[21246535.3540000,6]	87001019.7840600	[21246534.9250000,7]	87000997.7940700
'G19'	[2025;3;17;6;47;38]	'22155991.847 6'	'116430547.45206'	'22155992.148 4'	'90725098.49304'	[]	[]	'G19'	[2025;3;17;6;47;37]	[22156324.7590000,6]	116432298.215060	[22156325.2610000,4]	90726462.7240400	[]	[]
'G22'	[2025;3;17;6;47;38]	'20926376.547 6'	'109968848.26306'	'20926375.204 4'	'85690007.99504'	[]	[]	'G22'	[2025;3;17;6;47;37]	[20926520.6050000,6]	109969607.582060	[20926519.7040000,5]	85690599.6750500	[]	[]
'G30'	[2025;3;17;6;47;38]	'24155899.476 5'	'126939929.11205'	'24155929.762 4'	'98914434.08404'	'24155930.095 6'	'98914403.02906'	'G30'	[2025;3;17;6;47;37]	[24155320.2330000,5]	126936887.303050	[24155350.8620000,4]	98912063.8790400	[24155351.3760000,6]	98912032.8030600
'G01'	[2025;3;17;6;47;39]	'22945667.584 6'	'120580295.44206'	'22945670.629 3'	'93958686.79303'	'22945670.347 7'	'93958667.81007'	'G01'	[2025;3;17;6;47;38]	[22945055.1040000,6]	120577076.191060	[22945058.0300000,3]	93956178.2720300	[22945057.7530000,7]	93956159.3050700
'G02'	[2025;3;17;6;47;39]	'25216841.802 5'	'132515381.17205'	'25216845.356 2'	'103258743.97202'	[]	[]	'G02'	[2025;3;17;6;47;38]	[25216250.2720000,5]	132512273.896050	[25216254.0910000,2]	103256322.714020	[]	[]
'G03'	[2025;3;17;6;47;39]	'21159379.112 6'	'111193319.80506'	'21159382.320 6'	'86644145.11906'	'21159382.323 7'	'86644120.12407'	'G03'	[2025;3;17;6;47;38]	[21159185.7270000,6]	111192303.835060	[21159188.9980000,6]	86643353.4450600	[21159188.9350000,7]	86643328.4780700
'G06'	[2025;3;17;6;47;39]	'22675204.491 6'	'119159057.69006'	'22675212.580 5'	'92851226.77205'	'22675212.699 7'	'92851214.80507'	'G06'	[2025;3;17;6;47;38]	[22675556.7600000,5]	119160910.202050	[22675565.1310000,5]	92852670.2670500	[22675565.3140000,7]	92852658.3310700
'G14'	[2025;3;17;6;47;39]	'20014874.639 7'	'105178897.77007'	'20014875.273 5'	'81957574.54805'	'20014875.113 7'	'81957558.56107'	'G14'	[2025;3;17;6;47;38]	[20014728.2100000,6]	105178128.067060	[20014728.8140000,5]	81956974.7720500	[20014728.4670000,7]	81956958.8020700
'G17'	[2025;3;17;6;47;39]	'21246377.888 7'	'111650505.44907'	'21246376.943 6'	'87000371.02806'	'21246376.736 7'	'87000349.05507'	'G17'	[2025;3;17;6;47;38]	[21246457.0300000,6]	111650921.687060	[21246456.1440000,6]	87000695.3620600	[21246455.8110000,7]	87000673.4070700
'G19'	[2025;3;17;6;47;39]	'22155658.774 6'	'116428796.71406'	'22155658.972 4'	'90723734.29604'	[]	[]	'G19'	[2025;3;17;6;47;38]	[22155991.8470000,6]	116430547.452060	[22155992.1480000,4]	90725098.4930400	[]	[]
'G22'	[2025;3;17;6;47;39]	'20926232.372 7'	'109968089.42707'	'20926230.806 5'	'85689416.70605'	[]	[]	'G22'	[2025;3;17;6;47;38]	[20926376.5470000,6]	109968848.263060	[20926375.2040000,4]	85690007.9950400	[]	[]
'G30'	[2025;3;17;6;47;39]	'24156477.901 5'	'126942970.88005'	'24156508.650 4'	'98916804.25404'	'24156508.818 6'	'98916773.18706'	'G30'	[2025;3;17;6;47;38]	[24155899.4760000,5]	126939929.112050	[24155929.7620000,4]	98914434.0840400	[24155930.0950000,6]	98914403.0290600
'G01'	[2025;3;17;6;47;40]	'22946280.348 6'	'120583514.71306'	'22946283.224 3'	'93961195.31303'	'22946282.992 7'	'93961176.30407'	'G01'	[2025;3;17;6;47;39]	[22945667.5840000,6]	120580295.442060	[22945670.6290000,3]	93958686.7930300	[22945670.3470000,7]	93958667.8100700
'G02'	[2025;3;17;6;47;40]	'25217432.246 5'	'132518488.24805'	'25217436.612 2'	'103261165.06102'	[]	[]	'G02'	[2025;3;17;6;47;39]	[25216841.8020000,5]	132515381.172050	[25216845.3560000,2]	103258743.972020	[]	[]
